mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.05042729377746582,0.005892602994157643,0.06171340942382812,0.001277525553349647,0.01,liblinear,"{'classifier__C': 0.01, 'classifier__solver': 'liblinear'}",0.7687074829931972,0.7278911564625851,0.8095238095238095,0.8707482993197279,0.8424657534246576,0.8038673003447954,0.0509970428467055,8,0.7926829268292683,0.7411764705882353,0.8354430379746836,0.9428571428571428,0.8717948717948718,0.8367908900088405,0.06865096511521551,8,0.7926829268292683,0.7777777777777778,0.8148148148148148,0.8148148148148148,0.8395061728395061,0.8079193014152365,0.021135208606362452,7,0.7926829268292683,0.7590361445783133,0.825,0.8741721854304636,0.8553459119496856,0.8212474337575462,0.04162689723114506,8,0.8422138836772982,0.8034044145155256,0.8915076692854471,0.9588477366255144,0.8947768281101613,0.8781501064427892,0.05262187842322638,8
0.05497722625732422,0.010821191463591843,0.061658191680908206,0.005953833080941272,0.01,lbfgs,"{'classifier__C': 0.01, 'classifier__solver': 'lbfgs'}",0.7687074829931972,0.7278911564625851,0.8163265306122449,0.8707482993197279,0.8424657534246576,0.8052278445624825,0.051220060162922944,7,0.7926829268292683,0.7411764705882353,0.8461538461538461,0.9428571428571428,0.8717948717948718,0.838933051644673,0.0687425327094512,7,0.7926829268292683,0.7777777777777778,0.8148148148148148,0.8148148148148148,0.8395061728395061,0.8079193014152365,0.021135208606362452,7,0.7926829268292683,0.7590361445783133,0.8301886792452831,0.8741721854304636,0.8553459119496856,0.8222851696066027,0.0417719343685864,7,0.8424015009380862,0.8034044145155256,0.8913206135428355,0.9588477366255144,0.8947768281101613,0.8781502187464246,0.052586878410755156,7
0.04205794334411621,0.00795900325711428,0.05413451194763184,0.007359153017875537,0.1,liblinear,"{'classifier__C': 0.1, 'classifier__solver': 'liblinear'}",0.7959183673469388,0.7551020408163265,0.8231292517006803,0.8843537414965986,0.8424657534246576,0.8201938309570405,0.04346812308576934,1,0.8170731707317073,0.7586206896551724,0.8481012658227848,0.9444444444444444,0.8717948717948718,0.848006888489796,0.06133981853861235,3,0.8170731707317073,0.8148148148148148,0.8271604938271605,0.8395061728395061,0.8395061728395061,0.827612165010539,0.010563914272372793,1,0.8170731707317073,0.7857142857142857,0.8375,0.8888888888888888,0.8553459119496856,0.8369044514569135,0.034803840714071325,1,0.8662288930581614,0.81556303778526,0.9029180695847361,0.9601571268237934,0.9038936372269705,0.8897521528957842,0.04772326864208737,1
0.042018461227416995,0.002503570257143197,0.058975744247436526,0.00780298437617103,0.1,lbfgs,"{'classifier__C': 0.1, 'classifier__solver': 'lbfgs'}",0.7959183673469388,0.7551020408163265,0.8231292517006803,0.8843537414965986,0.8424657534246576,0.8201938309570405,0.04346812308576934,1,0.8170731707317073,0.7586206896551724,0.8481012658227848,0.9444444444444444,0.8717948717948718,0.848006888489796,0.06133981853861235,3,0.8170731707317073,0.8148148148148148,0.8271604938271605,0.8395061728395061,0.8395061728395061,0.827612165010539,0.010563914272372793,1,0.8170731707317073,0.7857142857142857,0.8375,0.8888888888888888,0.8553459119496856,0.8369044514569135,0.034803840714071325,1,0.8658536585365854,0.8153759820426487,0.9025439580995135,0.9601571268237934,0.9037037037037037,0.889526885841249,0.04778668329420223,2
0.04023599624633789,0.0028510686120479696,0.060822343826293944,0.005391464686790819,1.0,liblinear,"{'classifier__C': 1.0, 'classifier__solver': 'liblinear'}",0.7959183673469388,0.7414965986394558,0.8367346938775511,0.8843537414965986,0.8356164383561644,0.8188239679433418,0.047751693101163444,3,0.8333333333333334,0.7471264367816092,0.8607594936708861,0.9444444444444444,0.8701298701298701,0.8511587156720285,0.06370991467409454,1,0.7926829268292683,0.8024691358024691,0.8395061728395061,0.8395061728395061,0.8271604938271605,0.820264980427582,0.019315573211947636,3,0.8125,0.7738095238095238,0.85,0.8888888888888888,0.8481012658227848,0.8346599357042395,0.03886026677630829,3,0.8634146341463415,0.8148148148148148,0.904040404040404,0.9539842873176206,0.9029439696106363,0.8878396219859634,0.04646488115023755,3
0.04596357345581055,0.005398149494408454,0.05603656768798828,0.0025346493457709487,1.0,lbfgs,"{'classifier__C': 1.0, 'classifier__solver': 'lbfgs'}",0.7959183673469388,0.7414965986394558,0.8367346938775511,0.8843537414965986,0.8356164383561644,0.8188239679433418,0.047751693101163444,3,0.8333333333333334,0.7471264367816092,0.8607594936708861,0.9444444444444444,0.8701298701298701,0.8511587156720285,0.06370991467409454,1,0.7926829268292683,0.8024691358024691,0.8395061728395061,0.8395061728395061,0.8271604938271605,0.820264980427582,0.019315573211947636,3,0.8125,0.7738095238095238,0.85,0.8888888888888888,0.8481012658227848,0.8346599357042395,0.03886026677630829,3,0.8634146341463415,0.8148148148148148,0.904040404040404,0.9539842873176206,0.9029439696106363,0.8878396219859634,0.04646488115023755,3
0.04267444610595703,0.004606559524138636,0.0622744083404541,0.0026575224154350703,10.0,liblinear,"{'classifier__C': 10.0, 'classifier__solver': 'liblinear'}",0.7755102040816326,0.7414965986394558,0.8299319727891157,0.8775510204081632,0.8356164383561644,0.8120212468549063,0.04791338150812859,5,0.8024691358024691,0.7471264367816092,0.85,0.9315068493150684,0.8701298701298701,0.8402464584058034,0.06231384011466227,5,0.7926829268292683,0.8024691358024691,0.8395061728395061,0.8395061728395061,0.8271604938271605,0.820264980427582,0.019315573211947636,3,0.7975460122699386,0.7738095238095238,0.84472049689441,0.8831168831168831,0.8481012658227848,0.829458836382708,0.038922792214973766,5,0.8594746716697936,0.8092031425364759,0.9036662925551813,0.9526748971193415,0.9012345679012346,0.8852507143564055,0.04814202960423867,5
0.04755311012268067,0.0008828629540837205,0.06226825714111328,0.001964615883779209,10.0,lbfgs,"{'classifier__C': 10.0, 'classifier__solver': 'lbfgs'}",0.7755102040816326,0.7414965986394558,0.8299319727891157,0.8775510204081632,0.8356164383561644,0.8120212468549063,0.04791338150812859,5,0.8024691358024691,0.7471264367816092,0.85,0.9315068493150684,0.8701298701298701,0.8402464584058034,0.06231384011466227,5,0.7926829268292683,0.8024691358024691,0.8395061728395061,0.8395061728395061,0.8271604938271605,0.820264980427582,0.019315573211947636,3,0.7975460122699386,0.7738095238095238,0.84472049689441,0.8831168831168831,0.8481012658227848,0.829458836382708,0.038922792214973766,5,0.8596622889305816,0.8088290310512533,0.9036662925551814,0.9526748971193415,0.9010446343779677,0.8851754288068652,0.04822782331121449,6
